Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Ecotype,env_biome,env_feature,env_material,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isol_growth_condt,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,plant_body_site,Platform,ReleaseDate,samp_mat_process,Sample Name,source_material_ID,SRA Study
SRR6658735,AMPLICON,600,37614122,PRJNA430505,SAMN08428336,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",25071731,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,public road,plant matter,SRX3635889,Germany,Europe,"Germany: Tuebingen\, road K6911",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.F4_sample269,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,269_Endo_K6911_Fall_2015_plant6,269,SRP131882
SRR6658736,AMPLICON,600,44117364,PRJNA430505,SAMN08428221,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",29875205,UNIVERSITY OF TUEBINGEN,03-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635888,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.F36_sample154,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,154_Endo_EY_Fall_2014_plant10,154,SRP131882
SRR6658737,AMPLICON,600,44707778,PRJNA430505,SAMN08428224,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",29662721,UNIVERSITY OF TUEBINGEN,03-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635887,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.F38_sample157,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,157_Endo_EY_Fall_2014_plant13,157,SRP131882
SRR6658738,AMPLICON,601,12150131,PRJNA430505,SAMN08428119,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",8141850,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635886,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.G31_sample52,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,52_Endo_WH_Spring_2014_plant4,52,SRP131882
SRR6658739,AMPLICON,600,42426092,PRJNA430505,SAMN08428393,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",28437841,UNIVERSITY OF TUEBINGEN,05-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635885,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.G30_sample326,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,326_Endo_ERG_Fall_2016_plant36,326,SRP131882
SRR6658740,AMPLICON,600,56231535,PRJNA430505,SAMN08428125,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",37342680,UNIVERSITY OF TUEBINGEN,03-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635884,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.G33_sample58,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,58_Endo_WH_Fall_2014_plant10,58,SRP131882
SRR6658741,AMPLICON,600,2440445,PRJNA430505,SAMN08428392,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",1716617,UNIVERSITY OF TUEBINGEN,05-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635883,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.G32_sample325,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,325_Endo_ERG_Fall_2016_plant35,325,SRP131882
SRR6658742,AMPLICON,600,22225822,PRJNA430505,SAMN08428369,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",14383475,UNIVERSITY OF TUEBINGEN,05-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635882,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.G28_sample302,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,302_Epi_EY_Fall_2016_plant32,302,SRP131882
SRR6658743,AMPLICON,600,41907688,PRJNA430505,SAMN08428118,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",27122217,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635881,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.G27_sample51,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,51_Endo_WH_Spring_2014_plant3,51,SRP131882
SRR6658744,AMPLICON,600,48340636,PRJNA430505,SAMN08428202,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",31347989,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635880,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.G3_sample135,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,135_Epi_EY_Fall_2015_plant21,135,SRP131882
SRR6658745,AMPLICON,600,46483899,PRJNA430505,SAMN08428188,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",30146143,UNIVERSITY OF TUEBINGEN,03-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635879,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.G29_sample121,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,121_Epi_EY_Fall_2014_plant7,121,SRP131882
SRR6658746,AMPLICON,600,23722761,PRJNA430505,SAMN08428092,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",15188132,UNIVERSITY OF TUEBINGEN,18-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635878,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.G35_sample25,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,25_Epi_ERG_Spring_2015_plant13,25,SRP131882
SRR6658747,AMPLICON,600,43953649,PRJNA430505,SAMN08428099,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",28097477,UNIVERSITY OF TUEBINGEN,03-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635877,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.G34_sample32,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,32_Epi_ERG_Fall_2014_plant6,32,SRP131882
SRR6658748,AMPLICON,600,32549782,PRJNA430505,SAMN08428252,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",21793316,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635876,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.F14_sample185,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,185_Endo_JUG_Fall_2015_plant21,185,SRP131882
SRR6658749,AMPLICON,601,44584971,PRJNA430505,SAMN08428126,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",31807022,UNIVERSITY OF TUEBINGEN,03-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635875,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C34_sample59,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,59_Endo_WH_Fall_2014_plant11,59,SRP131882
SRR6658750,AMPLICON,601,23602358,PRJNA430505,SAMN08428400,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",17026669,UNIVERSITY OF TUEBINGEN,05-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635874,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C33_sample333,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,333_Endo_EY_Fall_2016_plant32,333,SRP131882
SRR6658751,AMPLICON,601,3159603,PRJNA430505,SAMN08428104,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",2343591,UNIVERSITY OF TUEBINGEN,03-Dec-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635873,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C36_sample37,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,37_Epi_ERG_Fall_2014_plant11,37,SRP131882
SRR6658752,AMPLICON,600,8137229,PRJNA430505,SAMN08428088,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",5993833,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635872,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C35_sample21,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,21_Epi_WH_Fall_2015_plant21,21,SRP131882
SRR6658753,AMPLICON,600,45493951,PRJNA430505,SAMN08428206,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",32670825,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635871,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.C38_sample139,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,139_Epi_EY_Fall_2015_plant25,139,SRP131882
SRR6658754,AMPLICON,601,59225940,PRJNA430505,SAMN08428318,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",43415484,UNIVERSITY OF TUEBINGEN,19-Mar-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of cropland,farm,plant matter,SRX3635870,Germany,Europe,Germany: Tuebingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C37_sample251,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,251_Epi_PFN_Spring_2015_plant9,251,SRP131882
SRR6658755,AMPLICON,601,42797721,PRJNA430505,SAMN08428404,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",30922315,UNIVERSITY OF TUEBINGEN,05-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635869,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C4_sample337,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,337_Endo_EY_Fall_2016_plant37,337,SRP131882
SRR6658756,AMPLICON,601,17745195,PRJNA430505,SAMN08428158,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",12839168,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,residencial building,plant matter,SRX3635868,Germany,Europe,Germany: Ergenzingen,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C39_sample91,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,91_Endo_ERG_Spring_2014_plant1,91,SRP131882
SRR6658757,AMPLICON,600,32650341,PRJNA430505,SAMN08428070,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",23552490,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635867,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.C42_sample3,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,3_Epi_WH_Spring_2014_plant3,3,SRP131882
SRR6658758,AMPLICON,601,98559102,PRJNA430505,SAMN08428292,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",71766178,UNIVERSITY OF TUEBINGEN,28-Mar-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635866,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.C40_sample225,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,225_Epi_JUG_Spring_2016_plant31,225,SRP131882
SRR6658759,AMPLICON,600,47333416,PRJNA430505,SAMN08428251,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",31639076,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635865,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.F2_sample184,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,184_Endo_JUG_Fall_2015_plant20,184,SRP131882
SRR6658760,AMPLICON,600,42453773,PRJNA430505,SAMN08428131,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",28423720,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635864,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.F21_sample64,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,64_Endo_WH_Fall_2015_plant22,64,SRP131882
SRR6658761,AMPLICON,600,45421550,PRJNA430505,SAMN08428117,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",31886883,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635863,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.F22_sample50,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,50_Endo_WH_Spring_2014_plant2,50,SRP131882
SRR6658762,AMPLICON,601,55889754,PRJNA430505,SAMN08428242,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",40549668,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635862,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.D21_sample175,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,175_Endo_JUG_Spring_2014_plant5,175,SRP131882
SRR6658763,AMPLICON,600,47284728,PRJNA430505,SAMN08428265,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",35490017,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,farm,track,plant matter,SRX3635861,Germany,Europe,Germany: Kirchentellinsfurt,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.D22_sample198,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,198_Epi_JUG_Spring_2014_plant3,198,SRP131882
SRR6658764,AMPLICON,601,29583669,PRJNA430505,SAMN08428089,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",21916113,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635860,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.D23_sample22,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,22_Epi_WH_Fall_2015_plant22,22,SRP131882
SRR6658765,AMPLICON,601,12191371,PRJNA430505,SAMN08428335,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",9117787,UNIVERSITY OF TUEBINGEN,01-Dec-2015,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,public road,plant matter,SRX3635859,Germany,Europe,"Germany: Tuebingen\, road K6911",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.D24_sample268,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,268_Endo_K6911_Fall_2015_plant5,268,SRP131882
SRR6658766,AMPLICON,601,47348288,PRJNA430505,SAMN08428406,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",34477107,UNIVERSITY OF TUEBINGEN,05-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,public road,plant matter,SRX3635858,Germany,Europe,"Germany: Tuebingen\, road K6911",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.D18_sample339,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,339_Endo_K6911_Fall_2016_plant15,339,SRP131882
SRR6658767,AMPLICON,600,1012473,PRJNA430505,SAMN08428376,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",806377,UNIVERSITY OF TUEBINGEN,05-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,public road,plant matter,SRX3635857,Germany,Europe,"Germany: Tuebingen\, road K6911",Arabidopsis thaliana,Illumina MiSeq,missing,48.541272 N 9.092683 E,BacV3.D19_sample309,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of epiphytic microbes,309_Epi_K6911_Fall_2016_plant15,309,SRP131882
SRR6658768,AMPLICON,601,20348567,PRJNA430505,SAMN08428399,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",15435025,UNIVERSITY OF TUEBINGEN,05-Dec-2016,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with high usage intensity,public road,plant matter,SRX3635856,Germany,Europe,"Germany: Rottenburg am Neckar\, Wendelsheim",Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.D2_sample332,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,332_Endo_WH_Fall_2016_plant36,332,SRP131882
SRR6658769,AMPLICON,600,51824223,PRJNA430505,SAMN08428212,"MIMARKS.specimen,MIGS/MIMS/MIMARKS.plant-associated",38337112,UNIVERSITY OF TUEBINGEN,02-Apr-2014,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",missing,area of developed space with low usage intensity,railway,plant matter,SRX3635855,Germany,Europe,Germany: Eyach,Arabidopsis thaliana,Illumina MiSeq,missing,48.506827 N 8.936418 E,BacV3.D20_sample145,PAIRED,PCR,METAGENOMIC,phyllosphere metagenome,vegetative shoot system,ILLUMINA,2018-06-26T00:00:00Z,Collection of endophytic microbes,145_Endo_EY_Spring_2014_plant1,145,SRP131882
