Sequence_ID	Tour_ID	Site_ID	Plant_ID	Albugo	Necrosis	Host_Species	ClimateZ	Land_cov	Site_name	Site_Name	Correct_Species	For	Lat	Long	HpA_plant	HpA_where	HpA_site	Albugo_tour	Developmental_state	R_diameter	Rosette_color	Herbivory	Disease_RL	Ath.Ath	Ath.other	Growing_on	Humidity_ground	Slope	Sun	Site_type	Site_category	Aspect	Ground_cover	Ground_type	Heterogeneity	Strata_herbs	Strata_shrubs	Strata_trees	Strata_wall_shrub	Strata_wall_tree	Strata_road	Strata_water	Elevation	Date	Air_temp	Air_hum	Soil_temp	Soil_hum	Pop_size	tmax	tmin	vap	ppt	srad	soil	ws	aet	def	PDSI	vpd	pet
PA1634	SCO	P0250	PA1634	NA	NA	Ath	Cfb	20	Kinloss_Abbey	Kinloss Abbey		M	57.63403	-3.56683	0		1	0	4	4	2	3	3	4	2	6, 4	3	1	3	6	3	A	2	3, 2	1	50	10	10	20	NA	10	NA	3	20180510	22.4	37.7	18.7	2.48	400	8.78571428571429	1.92857142857143	0.717142857142857	54	75.5714285714286	33	5.04285714285714	27.4285714285714	8.14285714285714	2.24285714285714	0.224285714285714	35.5714285714286
PA1637	SCO	P0251	PA1637	NA	NA	Ath	Cfb	140	Charlestown	Charlestown		M	57.51213	-4.25831	0		0	0	4	2	1, 6, 2005	3	3	6	4	3, 4	3	2	3	2	2	E	2	3, 2	1	35	15	10	NA	NA	40	NA	46	20180510	12.9	58.3	13.8	18.46	200	8.75714285714286	2.31428571428571	0.737142857142857	93.4285714285714	74.2857142857143	34.5714285714286	5.3	30	4.85714285714286	2.17142857142857	0.207142857142857	34.8571428571429
PA1639	SCO	P0251	PA1639	NA	NA	Ath	Cfb	180	Charlestown	Charlestown		M	57.51213	-4.25831	0		0	0	4	5	1, 6, 2005	4	3	4	6	3, 4	3	2	3	2	2	E	2	3, 2	1	35	15	10	NA	NA	40	NA	46	20180510	12.9	58.3	13.8	18.46	200	8.75714285714286	2.31428571428571	0.737142857142857	93.4285714285714	74.2857142857143	34.5714285714286	5.3	30	4.85714285714286	2.17142857142857	0.207142857142857	34.8571428571429
PA1644	SCO	P0252	PA1644	NA	NA	Ath	Cfb	110	Dingwall	Dingwall		M	57.59487	-4.42132	1	RL, CL	1	0	4	5	1, 4, 2006	3	2	3	3	6	3	3	3	4	1	A	3	3, 4	2	80	NA	NA	NA	NA	20	NA	0	20180511	13.2	57.5	13.5	-1.71	5000	8.45714285714286	2.25714285714286	0.734285714285714	139.428571428571	73.7142857142857	34.5714285714286	5.67142857142857	30.8571428571429	3.42857142857143	2.05714285714286	0.2	34.2857142857143
PA1646	SCO	P0252	PA1646	NA	NA	Ath	Cfb	110	Dingwall	Dingwall		M	57.59487	-4.42132	0		1	0	4	3	1, 5	2	1	4	2	4	3	1	1	4	1	A	3	3, 4	2	80	NA	NA	NA	NA	20	NA	0	20180511	13.2	57.5	13.5	-1.71	5000	8.45714285714286	2.25714285714286	0.734285714285714	139.428571428571	73.7142857142857	34.5714285714286	5.67142857142857	30.8571428571429	3.42857142857143	2.05714285714286	0.2	34.2857142857143
PA1651	SCO	P0253	PA1651	NA	NA	Ath	Cfb	140	Ullapool	Ullapool		M	57.89675	-5.16396	0		0	0	2	2	1	3	1	5	3	6	3	3	3	4	1	A	2	3	2	20	NA	5	60	NA	15	NA	13	20180511	15.9	46.7	15.4	1.72	300	8.28571428571429	2.72857142857143	0.755714285714286	187	71.7142857142857	19.2857142857143	6.92857142857143	32.7142857142857	1	2.45714285714286	0.178571428571429	33.7142857142857
PA1652	SCO	P0253	PA1652	NA	NA	Ath	Cfb	190	Ullapool	Ullapool		M	57.89675	-5.16396	0		0	0	4	5	1, 3	3	3	6	4	3	3	1	3	4	1	A	2	3	2	20	NA	5	60	NA	15	NA	13	20180511	15.9	46.7	15.4	1.72	300	8.28571428571429	2.72857142857143	0.755714285714286	187	71.7142857142857	19.2857142857143	6.92857142857143	32.7142857142857	1	2.45714285714286	0.178571428571429	33.7142857142857
PA1656	SCO	P0254	PA1656	NA	NA	Ath	Cfc	30	Achanalt	Achanalt		M	57.61001	-4.91435	0		0	0	3	4	1	2	1	1	1	6, 9	3	2	1	3	3	S	3	3, 2	1	95	NA	5	NA	NA	NA	NA	113	20180511	16.3	48.1	17.7	5.93	10000	7.85714285714286	2.05714285714286	0.707142857142857	223.571428571429	72.5714285714286	22.7142857142857	4.91428571428571	31.7142857142857	1.28571428571429	2.22857142857143	0.197142857142857	33
PA1657	SCO	P0254	PA1657	NA	NA	Ath	Cfc	20	Achanalt	Achanalt		M	57.61001	-4.91435	0		0	0	3	4	1, 5	1	1	3	3	6	3	2	1	3	3	S	3	3, 2	1	95	NA	5	NA	NA	NA	NA	113	20180511	16.3	48.1	17.7	5.93	10000	7.85714285714286	2.05714285714286	0.707142857142857	223.571428571429	72.5714285714286	22.7142857142857	4.91428571428571	31.7142857142857	1.28571428571429	2.22857142857143	0.197142857142857	33
PA1659	SCO	P0257	PA1659	NA	NA	Ath	Cfb	150	Uig	Uig		M	57.58667	-6.37755	0		0	0	3	3	1, 5	3	1	6	3	4	3	2	3	4	1	S	3	2, 4	2	35	NA	NA	15	45	5	NA	-2	20180512	15.7	47	23.3	7.62	100	8.68571428571429	3.4	0.757142857142857	144.571428571429	73.1428571428571	24.8571428571429	6.77142857142857	36.8571428571429	0.714285714285714	2.62857142857143	0.207142857142857	37.5714285714286
PA1664	SCO	P0257	PA1664	NA	NA	Ath	Cfb	50	Uig	Uig		M	57.58667	-6.37755	0		0	0	4	4	1, 3	3	3	6	6	7	2	1	2	4	1	S	3	2, 4	2	35	NA	NA	15	45	5	NA	-2	20180512	15.7	47	23.3	7.62	100	8.68571428571429	3.4	0.757142857142857	144.571428571429	73.1428571428571	24.8571428571429	6.77142857142857	36.8571428571429	0.714285714285714	2.62857142857143	0.207142857142857	37.5714285714286
PA1666	SCO	P0258	PA1666	NA	NA	Ath	Cfb	14	Kyleakin	Kyleakin		M	57.27356	-5.72571	0		0	0	3	3	1, 5	2	3	6	3	1, 4	3	1	4	2	1	A	2	3	1	10	10	NA	10	15	55	NA	-2	20180513	12.4	76	13.4	11.59	100	8.51428571428571	3	0.758571428571429	186.857142857143	73	18.2857142857143	6.17142857142857	34	1	2.64285714285714	0.194285714285714	35
PA1669	SCO	P0258	PA1669	NA	NA	Ath	Cfb	14	Kyleakin	Kyleakin		M	57.27356	-5.72571	0		0	0	4	3	2, 5	2	1	5	2	1, 4	3	1	3	2	1	A	2	3	1	10	10	NA	10	15	55	NA	-2	20180513	12.4	76	13.4	11.59	100	8.51428571428571	3	0.758571428571429	186.857142857143	73	18.2857142857143	6.17142857142857	34	1	2.64285714285714	0.194285714285714	35
PA1674	SCO	P0256	PA1674	NA	NA	Ath	Cfb	30	Dunvegan	Dunvegan		M	57.44731	-6.58516	0		0	0	3	3	1	1	1	2	2	3, 7	4	1	4	4	3	A	5	4, 2	2	5	25	25	NA	NA	45	NA	34	20180512	14.5	61	20.1	3.52	300	8.4	3.22857142857143	0.765714285714286	140.714285714286	73.7142857142857	26.1428571428571	7.01428571428571	34.4285714285714	0.428571428571429	2.71428571428571	0.18	34.8571428571429
PA1675	SCO	P0256	PA1675	NA	NA	Ath	Cfb	20	Dunvegan	Dunvegan		M	57.44731	-6.58516	0		0	0	3	4	1	3	1	6	3	3, 4	3	1	3	4	3	A	5	4, 2	2	5	25	25	NA	NA	45	NA	34	20180512	14.5	61	20.1	3.52	300	8.4	3.22857142857143	0.765714285714286	140.714285714286	73.7142857142857	26.1428571428571	7.01428571428571	34.4285714285714	0.428571428571429	2.71428571428571	0.18	34.8571428571429
PA1680	SCO	P0259	PA1680	NA	NA	Ath	Cfb	50	Portree	Portree		M	57.41306	-6.19551	0		0	0	3	4	1, 2	3	1	1	4	1, 4	3	1	3	12	1	A	2	2, 4	1	5	NA	NA	45	20	30	NA	2	20180512	17.8	42.2	17.8	11.56	300	8.25714285714286	2.9	0.765714285714286	158.428571428571	72.5714285714286	23.7142857142857	6.54285714285714	32.8571428571429	0.142857142857143	2.74285714285714	0.172857142857143	33
PA1682	SCO	P0259	PA1682	NA	NA	Ath	Cfb	50	Portree	Portree		M	57.41306	-6.19551	0		0	0	4	3	1	2	1	6	3	4	3	1	3	12	1	A	2	2, 4	1	5	NA	NA	45	20	30	NA	2	20180512	17.8	42.2	17.8	11.56	300	8.25714285714286	2.9	0.765714285714286	158.428571428571	72.5714285714286	23.7142857142857	6.54285714285714	32.8571428571429	0.142857142857143	2.74285714285714	0.172857142857143	33
PA1685	SCO	P0260	PA1685	NA	NA	Ath	Cfb	30	Broadford	Broadford		M	57.24124	-5.90471	0		0	0	2	2	1, 5	2	1	3	3	6, 7	4	2	3	4	1	N	2	3, 2	2	40	NA	NA	5	5	45	5	3	20180512	25.7	30.5	16.2	12.55	200	8.52857142857143	3.14285714285714	0.745714285714286	183.714285714286	73.2857142857143	20.4285714285714	6.5	36.2857142857143	0.857142857142857	2.68571428571429	0.207142857142857	37.1428571428571
PA1687	SCO	P0260	PA1687	NA	NA	Ath	Cfb	50	Broadford	Broadford		M	57.24124	-5.90471	0		0	0	3	3	1, 5	3	1	4	3	3, 4	3	1	3	4	1	N	2	3, 2	2	40	NA	NA	5	5	45	5	3	20180512	25.7	30.5	16.2	12.55	200	8.52857142857143	3.14285714285714	0.745714285714286	183.714285714286	73.2857142857143	20.4285714285714	6.5	36.2857142857143	0.857142857142857	2.68571428571429	0.207142857142857	37.1428571428571
PA1691	SCO	P0261	PA1691	NA	NA	Ath	Cfc	20	Invergarry	Invergarry		M	57.07049	-4.78817	0		0	0	3	3	5	3	1	4	4	4	3	1	1	4	3	S	5	2, 4	1	20	30	5	5	NA	40	NA	53	20180513	29.3	63.6	30.4	10.65	300	7.51428571428571	1.35714285714286	0.698571428571429	170.285714285714	74.1428571428571	22.7142857142857	4.14285714285714	24.7142857142857	3.85714285714286	2.25714285714286	0.181428571428571	28.5714285714286
PA1693	SCO	P0261	PA1693	NA	NA	Ath	Cfc	100	Invergarry	Invergarry		M	57.07049	-4.78817	0		0	0	3	3	1, 5	1	1	2	3	4	3	1	1	4	3	S	5	2, 4	1	20	30	5	5	NA	40	NA	53	20180513	29.3	63.6	30.4	10.65	300	7.51428571428571	1.35714285714286	0.698571428571429	170.285714285714	74.1428571428571	22.7142857142857	4.14285714285714	24.7142857142857	3.85714285714286	2.25714285714286	0.181428571428571	28.5714285714286
PA1698	SCO	P0262	PA1698	NA	NA	Ath	Cfc	20	Fort_Williams	Fort Williams		M	56.81467	-5.10465	0		0	0	3	2	1	1	1	5	1	6, 4	3	3	3	12	1	N, W	4	3	1	40	5	5	10	NA	40	NA	84	20180513	21.9	43.4	19.2	7.28	50	8.52857142857143	2.38571428571429	0.74	199.285714285714	74	17.2857142857143	5.9	30.8571428571429	4.28571428571429	2.48571428571429	0.205714285714286	35.1428571428571
PA1700	SCO	P0262	PA1700	NA	NA	Ath	Cfc	20	Fort_Williams	Fort Williams		M	56.81467	-5.10465	0		0	0	4	2	1, 5	2	1	5	3	4	2	2	3	12	1	N, W	4	3	1	40	5	5	10	NA	40	NA	84	20180513	21.9	43.4	19.2	7.28	50	8.52857142857143	2.38571428571429	0.74	199.285714285714	74	17.2857142857143	5.9	30.8571428571429	4.28571428571429	2.48571428571429	0.205714285714286	35.1428571428571
PA1701	SCO	P0263	PA1701	NA	NA	Ath	Cfc	20	Glencoe	Glencoe		M	56.6697	-5.01171	0		0	0	3	3	2, 3, 2005	1	1	3	3	3, 4	2	3	2	1	4	E	2	2, 4	1	95	NA	NA	NA	NA	5	NA	106	20180513	22.9	42.8	21.1	8.93	50	6.64285714285714	0.6	0.722857142857143	216.285714285714	73	17.2857142857143	8.2	21	1.42857142857143	2.55714285714286	0.11	22.4285714285714
PA1703	SCO	P0263	PA1703	NA	NA	Ath	Cfc	20	Glencoe	Glencoe		M	56.6697	-5.01171	0		0	0	3	3	2, 3	2	1	2	6	3, 4	2	3	2	1	4	E	2	2, 4	1	95	NA	NA	NA	NA	5	NA	106	20180513	22.9	42.8	21.1	8.93	50	6.64285714285714	0.6	0.722857142857143	216.285714285714	73	17.2857142857143	8.2	21	1.42857142857143	2.55714285714286	0.11	22.4285714285714
PA1707	SCO	P0264	PA1707	NA	NA	Ath	Cfc	30	Appin	Appin		M	56.57278	-5.38186	0		0	0	4	5	1, 2, 2005	4	1	6	1	4, 9	2	2	1	9	3	W	4	4, 5	1	75	10	NA	10	NA	NA	5	6	20180513	22.2	46.2	22.3	4.7	2000	9.51428571428571	3.6	0.744285714285714	152.142857142857	74.7142857142857	15.4285714285714	6.1	37.8571428571429	5.85714285714286	2.72857142857143	0.268571428571429	43.7142857142857
PA1708	SCO	P0264	PA1708	NA	NA	Ath	Cfc	14	Appin	Appin		M	56.57278	-5.38186	0		0	0	4	3	2, 3	3	1	6	3	3, 4	2	2	1	9	3	W	4	4, 5	1	75	10	NA	10	NA	NA	5	6	20180513	22.2	46.2	22.3	4.7	2000	9.51428571428571	3.6	0.744285714285714	152.142857142857	74.7142857142857	15.4285714285714	6.1	37.8571428571429	5.85714285714286	2.72857142857143	0.268571428571429	43.7142857142857
PA1714	SCO	P0361	PA1714	NA	NA	Ath	Cfb	20	Taynuilt	Taynuilt		M	56.42869	-5.23618	1	CL	1	0	4	2	2, 4	1	2	2	3	4, 7	3	1	3	6	3	N, E	3	2, 4	1	70	NA	5	20	NA	5	NA	34	20180514	24.1	57	24	5.85	50000	9.11428571428571	3.01428571428571	0.762857142857143	128.857142857143	74.1428571428571	15.4285714285714	6.08571428571429	32	5.57142857142857	2.8	0.217142857142857	37.5714285714286
PA1718	SCO	P0361	PA1718	NA	NA	Ath	Cfb	14	Taynuilt	Taynuilt		M	56.42869	-5.23618	0		1	0	2	3	1	2	3	4	3	3, 4	3	1	2	6	3	N, E	3	2, 4	1	70	NA	5	20	NA	5	NA	34	20180514	24.1	57	24	5.85	50000	9.11428571428571	3.01428571428571	0.762857142857143	128.857142857143	74.1428571428571	15.4285714285714	6.08571428571429	32	5.57142857142857	2.8	0.217142857142857	37.5714285714286
PA1722	SCO	P0362	PA1722	1	NA	Ath	Cfb	20	Bearsden	Bearsden		M	55.91952	-4.3345	0		1	1	3	3	2, 5	1	5	4	2	3	3	1	3	6	1	A	3	2, 4	1	10	20	10	NA	20	40	NA	51	20180514	19.1	48.5	18.1	4.75	100000	9.15714285714286	2.62857142857143	0.74	117.857142857143	76	28.1428571428571	5.15714285714286	31.7142857142857	6.28571428571429	2.24285714285714	0.234285714285714	38
PA1724	SCO	P0362	PA1724	NA	NA	Ath	Cfb	50	Bearsden	Bearsden		M	55.91952	-4.3345	0		1	0	3	3	2	1	3	1	3	4	4	1	4	6	1	A	3	2, 4	1	10	20	10	NA	20	40	NA	51	20180514	19.1	48.5	18.1	4.75	100000	9.15714285714286	2.62857142857143	0.74	117.857142857143	76	28.1428571428571	5.15714285714286	31.7142857142857	6.28571428571429	2.24285714285714	0.234285714285714	38
PA1727	SCO	P0411	PA1727	NA	NA	Ath	Cfb	50	Inveraray	Inveraray		M	56.23745	-5.07286	0		0	0	4	3	1, 3, 5, 7	3	3	6	3	3, 4	3	1	1	2	3	S, E	1	2, 4	1	20	5	5	5	NA	65	NA	12	20180514	22.7	48.2	22.7	20.21	100	8.94285714285714	2.8	0.745714285714286	124.285714285714	74.7142857142857	16.4285714285714	6.08571428571429	32.2857142857143	6	2.81428571428571	0.222857142857143	38.1428571428571
PA1728	SCO	P0411	PA1728	NA	NA	Ath	Cfb	14	Inveraray	Inveraray		M	56.23745	-5.07286	0		0	0	4	3	1, 5	3	1	6	5	4	3	1	1	2	3	S, E	1	2, 4	1	20	5	5	5	NA	65	NA	12	20180514	22.7	48.2	22.7	20.21	100	8.94285714285714	2.8	0.745714285714286	124.285714285714	74.7142857142857	16.4285714285714	6.08571428571429	32.2857142857143	6	2.81428571428571	0.222857142857143	38.1428571428571
PA1732	SCO	P0412	PA1732	NA	NA	Ath	Cfb	190	Killearn	Killearn		M	56.04442	-4.37275	0		0	0	3	3	1	4	1	3	5	6, 7	3	1	3	6	3	A	2	3, 4	1	40	10	NA	NA	40	10	NA	112	20180514	26.4	40.9	26.7	3.8	1000	9.27142857142857	2.7	0.742857142857143	120	76.1428571428571	25.4285714285714	4.55714285714286	30.7142857142857	6.71428571428571	2.17142857142857	0.24	37.4285714285714
PA1734	SCO	P0412	PA1734	NA	NA	Ath	Cfb	14	Killearn	Killearn		M	56.04442	-4.37275	0		0	0	3	3	1, 5	1	3	1	2	4	3	1	3	6	3	A	2	3, 4	1	40	10	NA	NA	40	10	NA	112	20180514	26.4	40.9	26.7	3.8	1000	9.27142857142857	2.7	0.742857142857143	120	76.1428571428571	25.4285714285714	4.55714285714286	30.7142857142857	6.71428571428571	2.17142857142857	0.24	37.4285714285714
PA1767	SPN	P0323	PA1767	0	0	Ath	Cfb	20	TAU-2	TAU-2		M	42.5202	0.8454	0		0	0	3	4	1, 2	3	1	6	1	9, 3	3	3	3	4	2	S, W	3	3, 2	1	55	5	10	5	NA	25	NA	1461	20180515	11.9	52.4	11.9	13.62	50	6.21428571428571	-1.37142857142857	0.52	118.714285714286	137.428571428571	102.142857142857	5.24285714285714	35.1428571428571	0	-3.24285714285714	0.245714285714286	35.1428571428571
PA1768	SPN	P0324	PA1768	0	1	Ath	Cfb	70	MOA	MOA		M	42.46507	0.69566	0		0	0	3	3	1, 3	2	3	4	1	9	3	2	3	4	1	E	5	5	1	40	NA	NA	20	20	20	NA	1198	20180515	20.1	43.5	15.7	5.35	300	8.38571428571429	0.114285714285714	0.595714285714286	100.714285714286	137.714285714286	98.5714285714286	4.25714285714286	46	0	-3.5	0.288571428571429	46
PA1772	SPN	P0324	PA1772	0	1	Ath	Cfb	14	MOA	MOA		M	42.46507	0.69566	0		0	0	4	3	1, 3	3	1	3	1	9	3	2	3	4	1	E	5	5	1	40	NA	NA	20	20	20	NA	1198	20180515	20.1	43.5	15.7	5.35	300	8.38571428571429	0.114285714285714	0.595714285714286	100.714285714286	137.714285714286	98.5714285714286	4.25714285714286	46	0	-3.5	0.288571428571429	46
PA1776	SPN	P0325	PA1776	0	1	Ath	Cfb	130	BOS	BOS		M	42.78327	0.69144	0		0	0	4	2	2, 3	1	3	3	4	4, 6	4	1	3	4	1	N,E	3	3, 4	1	30	10	5	25	30	NA	NA	723	20180515	13.5	70.1	10.3	28.87	100	9.47142857142857	0.885714285714286	0.672857142857143	102.142857142857	132.571428571429	115.428571428571	4.04285714285714	46.7142857142857	0	-3.71428571428571	0.272857142857143	46.7142857142857
PA1777	SPN	P0326	PA1777	0	0	Ath	Cfb	14	ALE	ALE		M	42.41257	1.32268	0		1	0	3	3	1	1	1	6	3	6, 3	3	4	3	1	4	N,E	2	3, 2	1	5	NA	35	30	NA	30	NA	1143	20180516	22.4	39.2	16.5	14,10	1000	7.85714285714286	-0.0857142857142858	0.595714285714286	93.2857142857143	140.428571428571	91.2857142857143	4.52857142857143	42.1428571428571	1.14285714285714	-3.78571428571429	0.265714285714286	43.4285714285714
PA1781	SPN	P0326	PA1781	0	1	Ath	Cfb	14	ALE	ALE		M	42.40849	1.32465	0		1	0	3	4	1, 3	2	3	6	4	6, 3	3	1	3	1	4	N,E	2	3, 2	1	5	NA	35	30	NA	30	NA	1143	20180516	22.4	39.2	16.5	14,10	1000	7.85714285714286	-0.0857142857142858	0.595714285714286	93.2857142857143	140.428571428571	91.2857142857143	4.52857142857143	42.1428571428571	1.14285714285714	-3.78571428571429	0.265714285714286	43.4285714285714
PA1785	SPN	P0327	PA1785	0	1	Ath	Cfb	14	MOF	MOF		M	42.34521	1.40327	0		0	0	5	4	1, 3	3	3	3	2	3	2	2	2	1	4	S, W	2	2	1	30	20	30	NA	NA	30	NA	761	20180516	24.4	38.6	30.4	8.43	1000	10.8571428571429	2.55714285714286	0.697142857142857	66.8571428571429	139.142857142857	60.2857142857143	3.58571428571429	51.7142857142857	4	-3.35714285714286	0.354285714285714	55.7142857142857
PA1786	SPN	P0327	PA1786	0	0	Ath	Cfb	90	MOF	MOF		M	42.34524	1.40328	0		0	0	4	5	1	2	1	6	5	3	2	2	2	1	4	S, W	2	2	1	30	20	30	NA	NA	30	NA	761	20180516	24.4	38.6	30.4	8.43	1000	10.8571428571429	2.55714285714286	0.697142857142857	66.8571428571429	139.142857142857	60.2857142857143	3.58571428571429	51.7142857142857	4	-3.35714285714286	0.354285714285714	55.7142857142857
PA1791	SPN	P0328	PA1791	NA	1	Ath	Cfb	14	PRU	PRU		M	42.38007	1.72598	0		1	0	3	3	1, 7	2	3	6	5	6, 5	3	2	3	1	4	N, E	2	3	1	25	5	50	NA	NA	20	NA	1174	20180516	24.9	32.2	20.1	18	100	6.65714285714286	-0.742857142857143	0.558571428571429	102.142857142857	140.714285714286	111.428571428571	5.37142857142857	37.1428571428571	1.57142857142857	-4.28571428571429	0.242857142857143	38.5714285714286
PA1795	SPN	P0329	PA1795	0	0	Ath	Cfb	190	PRU-2	PRU-2		M	42.37878	1.7246	0		0	0	4	3	1, 2	4	1	4	4	6, 9	3	2	3	1	4	N, E	2	3	1	50	5	25	NA	NA	20	NA	1208	20180516	19.2	38.5	16.1	11.11	30	6.65714285714286	-0.742857142857143	0.558571428571429	102.142857142857	140.714285714286	111.428571428571	5.37142857142857	37.1428571428571	1.57142857142857	-4.28571428571429	0.242857142857143	38.5714285714286
PA1881	SWN	P0363	PA1881	NA	NA	Ath	Dfc	120	TAL	TAL		M	62.62514	17.67708	0		0	0	3	2	1, 5	2	1	4	1	9, 4	2	2	3	11	3	S, W	3	5, 4	1	80	NA	10	10	NA	NA	NA	114	20180515	31.9	35.4	37.4	17.9	50	2.92857142857143	-4.88571428571429	0.478571428571429	61.1428571428571	79.2857142857143	121.571428571429	3.17142857142857	18	1.42857142857143	3.18571428571429	0.17	19.2857142857143
PA1884	SWN	P0363	PA1884	NA	NA	Ath	Dfc	30	TAL	TAL		M	62.62647	17.67551	0		0	0	3	4	1, 5	2	1	1	3	4, 7	2	2	2	11	3	S, W	3	5, 4	1	80	NA	10	10	NA	NA	NA	114	20180515	31.9	35.4	37.4	17.9	50	2.92857142857143	-4.88571428571429	0.478571428571429	61.1428571428571	79.2857142857143	121.571428571429	3.17142857142857	18	1.42857142857143	3.18571428571429	0.17	19.2857142857143
PA1887	SWN	P0364	PA1887	NA	NA	Ath	Dfc	30	TAA	TAA		M	62.63792	17.73273	0		0	0	3	5	1, 3	1	1	6	5	2, 4	2	4	2	10	4	S	1	1, 4	1	20	NA	5	NA	55	20	NA	67	20180515	33.3	28.4	32.6	10.79	100	3.01428571428571	-4.7	0.481428571428571	61.2857142857143	79.1428571428571	121.285714285714	3.28571428571429	18	1.57142857142857	3.2	0.17	19.5714285714286
PA1890	SWN	P0364	PA1890	NA	NA	Ath	Dfc	14	TAA	TAA		M	62.63792	17.73273	0		0	0	3	2	1, 5	2	1	3	6	6, 7	1	2	2	10	4	S	1	1, 4	1	20	NA	5	NA	55	20	NA	67	20180515	33.3	28.4	32.6	10.79	100	3.01428571428571	-4.7	0.481428571428571	61.2857142857143	79.1428571428571	121.285714285714	3.28571428571429	18	1.57142857142857	3.2	0.17	19.5714285714286
PA1893	SWN	P0365	PA1893	NA	NA	Ath	Dfc	14	Högsjö	Högsjö		M	62.79208	17.89834	0		0	0	3	2	1, 3, 2005	1	1	6	3	6, 2	2	1	2	6	3	A	2	1, 4	1	35	5	15	5	NA	40	NA	40	20180515	23.9	39.5	27.6	14.9	200	3.4	-4.01428571428571	0.502857142857143	60	78.8571428571429	116.142857142857	3.92857142857143	17.2857142857143	2.28571428571429	3.1	0.162857142857143	19.5714285714286
PA1896	SWN	P0365	PA1896	NA	NA	Ath	Dfc	190	Högsjö	Högsjö		M	62.79208	17.89834	0		0	0	3	2	1, 5	1	1	3	3	6, 7	2	1	2	6	3	A	2	1, 4	1	35	5	15	5	NA	40	NA	40	20180515	23.9	39.5	27.6	14.9	200	3.4	-4.01428571428571	0.502857142857143	60	78.8571428571429	116.142857142857	3.92857142857143	17.2857142857143	2.28571428571429	3.1	0.162857142857143	19.5714285714286
PA1899	SWN	P0366	PA1899	NA	NA	Ath	Dfc	14	Herr	Herr		M	63.06645	18.31932	0		1	0	3	4	1	1	1	1	5	6, 2	3	4	3	10	4	E	1	1, 3	1	10	10	40	NA	40	NA	NA	10	20180516	28.4	33.7	36	27.64	200	3.65714285714286	-4.02857142857143	0.49	60	77.4285714285714	115	3.74285714285714	17.5714285714286	2.28571428571429	2.92857142857143	0.185714285714286	19.8571428571429
PA1902	SWN	P0366	PA1902	NA	NA	Ath	Dfc	190	Herr	Herr		M	63.06645	18.31932	0		1	0	3	3	1	3	1	3	3	6, 7	3	4	3	10	4	E	1	1, 3	1	10	10	40	NA	40	NA	NA	10	20180516	28.4	33.7	36	27.64	200	3.65714285714286	-4.02857142857143	0.49	60	77.4285714285714	115	3.74285714285714	17.5714285714286	2.28571428571429	2.92857142857143	0.185714285714286	19.8571428571429
PA1907	SWN	P0367	PA1907	NA	NA	Ath	Dfc	14	Fab	Fab		M	63.0163	18.31755	0		1	0	1	3	1, 5	2	3	1	4	6, 7	3	4	2	10	4	S	2	3, 4	1	35	5	15	NA	35	NA	10	-6	20180516	29.2	32.9	28.55	17.5	500	3.95714285714286	-3.6	0.498571428571429	61	77.5714285714286	116.714285714286	3.9	17.4285714285714	2.42857142857143	2.98571428571429	0.19	19.8571428571429
PA1910	SWN	P0367	PA1910	NA	NA	Ath	Dfc	120	Fab	Fab		M	63.0163	18.31755	0		1	0	4	3	2, 3	2	3	6	2	6, 7	3	4	2	10	4	S	2	3, 4	1	35	5	15	NA	35	NA	10	-6	20180516	29.2	32.9	28.55	17.5	500	3.95714285714286	-3.6	0.498571428571429	61	77.5714285714286	116.714285714286	3.9	17.4285714285714	2.42857142857143	2.98571428571429	0.19	19.8571428571429
PA1914	SWN	P0368	PA1914	NA	NA	Ath	Dfc	14	Omneberget	Omneberget		M	62.95647	18.34079	0		0	0	4	2	1, 3	1	1	4	4	6, 7	2	4	3	10	4	S, W	1	1, 4	1	10	10	55	NA	25	NA	NA	72	20180516	26.6	29.9	31.2	5.48	100	3.88571428571429	-3.64285714285714	0.498571428571429	63.1428571428571	77.7142857142857	119.142857142857	3.98571428571429	17.5714285714286	2.28571428571429	3.1	0.188571428571429	19.8571428571429
PA1917	SWN	P0368	PA1917	NA	NA	Ath	Dfc	100	Omneberget	Omneberget		M	62.95647	18.34079	0		0	0	3	2	2, 5	2	1	6	3	6, 7	2	4	3	10	4	S, W	1	1, 4	1	10	10	55	NA	25	NA	NA	72	20180516	26.6	29.9	31.2	5.48	100	3.88571428571429	-3.64285714285714	0.498571428571429	63.1428571428571	77.7142857142857	119.142857142857	3.98571428571429	17.5714285714286	2.28571428571429	3.1	0.188571428571429	19.8571428571429
PA1920	SWN	P0369	PA1920	NA	NA	Ath	Dfc	50	Edsatter	Edsatter		M	62.91837	18.38055	0		0	0	2	6	1, 3	1	1	6	6	6, 7	2	4	3	10	4	S, W	1	1, 4	1	5	NA	65	NA	30	NA	NA	42	20180517	17	45	16.7	10.65	80	4.1	-3.5	0.507142857142857	63.7142857142857	78	119.714285714286	4.11428571428571	17.5714285714286	2.42857142857143	3.11428571428571	0.185714285714286	20
